Symbol,Correlation,Capacity
VALU,-0.7815513233488907,297670589.2
ACAM,-0.7815092756571365,379674720.9
KRO,-0.7814270819797615,1027054739.0
PYS,-0.7813447796429521,0.0
QRTEA,-0.7813052431376549,3171381522.0
RCP,-0.7811319893567041,0.0
LAUR,-0.7809395935428147,1828020086.0
KVHI,-0.7809288202695235,151094102.1
CMPR,-0.7808763080374673,1226158199.0
FMS,-0.7808138511458822,21890052863.0
GLMD,-0.7807894621367035,105342766.7
FAF,-0.7803884178386677,4656162272.0
AMX,-0.7802746989736602,36034015192.0
AVGR,-0.7802335301414253,6727040.54
KOD,-0.7800047935331526,2396016310.0
AN,-0.7799980777174981,2704812321.0
DXYN,-0.7799830777185696,11073777.4
FOXF,-0.7799488270706598,1624787601.0
SENEA,-0.7799146310287919,339619744.1
DRIO,-0.7798659443900877,19383812.5
CNF,-0.7798426870875568,222093344.2
TAIT,-0.779840596212369,14262703.62
RXN,-0.7796780907996208,3005028647.0
UAMY,-0.7795185470654682,25774731.32
DCAR,-0.7794782363676102,2059726.605
INTG,-0.7794751070991552,69327573.3
PAAS,-0.7794503702357825,4164341980.0
AIHS,-0.7791901682520274,11737799.82
SLCA,-0.7791364632344925,95144842.68
ADC,-0.7790743933037354,3000232742.0
LFAC,-0.7790362375328768,201048750.0
NCMI,-0.778928753954703,242444526.6
CNA,-0.7789119167892011,8603997472.0
CLWT,-0.778548835437319,6495012.3
CNAT,-0.7784591842775593,11603036.35
TMSR,-0.7783263485310817,60450782.4
AON,-0.7783175123692542,42952327694.0
PBHC,-0.7783027732624777,44417979.02
IBKCO,-0.7782959932181445,0.0
EXLS,-0.7782496810582876,1835074499.0
EQC,-0.7782269768647024,4032405944.0
ETN,-0.7781088766482371,32046823958.0
ACNB,-0.7779777706151444,206343762.8
SPLK,-0.777815400159844,21156697987.0
NGG,-0.777778609061597,39019370768.0
SHLL,-0.7777218367909784,289222639.7
BURL,-0.777700579051098,11648056168.0
DMPI,-0.7776204413862983,6128425.506
CIGI,-0.7776171573259181,2038838035.0
ONEW,-0.7773814003823722,109563743.9
CKH,-0.7773077481093406,516182964.0
KDP,-0.7772797594346499,36609783864.0
PKG,-0.7771745810497551,8168477866.0
FMAO,-0.7771040445476177,231759617.4
FOCS,-0.7770873378853627,1381588863.0
INFN,-0.7768767062131551,1117505714.0
CVLT,-0.7767142914137255,1906914639.0
CHSCO,-0.7767111209488617,287620236.8
ASML,-0.7766674844421185,21594594413.0
DPHC,-0.7766219069737474,347200000.0
CGIX,-0.7765541136547587,5732423.97
CINF,-0.7764710900542565,13382048183.0
AESE,-0.7763456645179376,53377155.82
ASYS,-0.7761487295488796,62902094.64
FBIO,-0.7759787523371829,172609261.0
YEXT,-0.7758950917292522,1384381102.0
GYC,-0.7758813312454956,0.0
GOODM,-0.7757071812541538,71770399.75
MNCLU,-0.7756952224584233,0.0
ADI,-0.7756374350335233,37157089383.0
GOSS,-0.7755472431767887,819919906.3
ACLS,-0.7755398004578877,707852530.0
SLGN,-0.7755045977318953,3616982150.0
GIX,-0.7752351834527331,222450000.0
JIH,-0.7752078844428758,423487500.0
ARES,-0.7750183446965391,7432572834.0
PATK,-0.7748229714680092,722871150.1
HMSY,-0.7745962856727908,2475770788.0
BRP,-0.7743973430787681,614574289.2
INBKL,-0.7743877421909701,0.0
NAKD,-0.7743873420039004,1855410.04
WNEB,-0.7743505242394637,134059632.8
ACBI,-0.7743019443023316,235685820.7
ODP,-0.7741214946494194,986749541.5
VBIV,-0.773956673733458,101885261.8
ADT,-0.7738118633024272,4043275971.0
PHR,-0.7737911556201615,814232556.0
EH,-0.7737757021928087,39747200.0
BAM,-0.7736756687453796,34653788556.0
GLIBP,-0.7735721963444211,865787400.0
EFX,-0.7734782432049376,15345160187.0
CYAN,-0.7733932077196203,12746601.01
CMS,-0.7733799285852535,16822272230.0
PBCT,-0.7731356396093729,4870868001.0
SDI,-0.7730869705573166,186064704.5
GHIVU,-0.7730107298117375,0.0
BRN,-0.7728138430275645,4833861.44
TORC,-0.7726832370882831,43734901.2
SJI,-0.7724238764724338,2394393798.0
MELI,-0.7722991497337115,29907497326.0
MPW,-0.7722283879374547,8621346981.0
LMFA,-0.7722014722728161,2124967.04
NPAUU,-0.7721826423301252,0.0
DRE,-0.7720956735527152,12435256574.0
ARGD,-0.7719459550852833,0.0
TSCBP,-0.7719275827811278,61040000.0
CPT,-0.7718305825375922,8303126530.0
ATLC,-0.7718213670773517,157601664.0
AIC,-0.7717769268943895,0.0
KIDS,-0.7717659498737457,781695094.4
WBC,-0.7717616751306605,6924082781.0
RARE,-0.771597062334386,3731277913.0
EE,-0.7715800185836287,2774813281.0
SFBS,-0.7715700759611812,1555551967.0
RSG,-0.7715639541947327,24986523914.0
CHPMU,-0.7715503018803711,0.0
LOGC,-0.7713468185087773,133973326.8
BSA,-0.7713366426694493,0.0
ESSA,-0.7709159448861963,126340146.7
HUBG,-0.7702708951443316,1605032294.0
TSCO,-0.7702577136540858,10840182676.0
FTDR,-0.7702095071605373,2987728158.0
GFL,-0.7701638961075165,4837966403.0
KSU,-0.7698900082566883,12468782755.0
FNCB,-0.7698498585387394,112572315.0
BAX,-0.7698117779621075,47748381783.0
GMED,-0.7695959118007305,4703248662.0
RLGY,-0.7695767391807542,403380593.0
CENTA,-0.7691320220004736,1658021399.0
GGG,-0.7690874753032754,7810800207.0
FDX,-0.7690714648096263,32039672897.0
HCACU,-0.7687961211787835,0.0
PM,-0.7686028720425823,119679000000.0
FSRVU,-0.7684986362256773,0.0
APPF,-0.768288306260645,3623274722.0
AI,-0.7680486973814997,99034397.09
ITW,-0.7679028468965787,49281890244.0
TIF,-0.7677308657010846,15627622906.0
CRON,-0.7676333684827081,2117322055.0
YGYIP,-0.7676080005350616,0.0
CATO,-0.7674936017847233,243073581.2
TRPX,-0.7674017676440474,1813033.68
LCUT,-0.7672728603065055,102657998.5
JOB,-0.7672491231854152,4153842.6139999996
IVC,-0.7671720282686884,238403089.4
PBBI,-0.7670327014098209,109101538.6
ANSS,-0.7668871230954216,22826000020.0
METC,-0.7668066655375176,113431984.8
WYY,-0.7667944516005524,33199562.48
UBOH,-0.7667571631982184,50854688.9
CDLX,-0.7667565677967481,1184877822.0
SNY,-0.766420539054189,10080555587.0
DSS,-0.7662874198052059,13658941.78
RCON,-0.7662803537125069,11039074.16
JBSS,-0.7660287047572999,1001324744.0
IBKCP,-0.7659446803962076,0.0
DX,-0.7658018982324141,315277943.8
AFI,-0.7656332715722236,33786753.25
LH,-0.7654796280531653,14139215299.0
PODD,-0.7654519044678,12862545139.0
IPGP,-0.765445367237605,6267588827.0
GV,-0.7652294601364954,81905263.56
TTEC,-0.7651097398610639,1688597556.0
EGHT,-0.7650189283446867,1838100754.0
GJH,-0.7649702319701293,0.0
ATEX,-0.7649255262084604,841147818.0
MOD,-0.7643387213014953,199674343.5
COKE,-0.7643311697602945,2201879546.0
FUSB,-0.7641711690209751,37719776.04
MPWR,-0.7641161927474638,8217026460.0
ATXI,-0.7639862956950122,153648615.6
PING,-0.7638233051642397,1958452984.0
CLVS,-0.7635554745772236,690417018.6
XYF,-0.763371595693869,154659256.0
LANDP,-0.7633096491758214,29341100.0
INDB,-0.7631573434191032,2287683535.0
FUV,-0.7630925343343179,43310374.26
UTI,-0.7630126499754541,192561781.8
LJPC,-0.7629478683900505,191322863.0
CORT,-0.7628498900094468,1412953206.0
GHL,-0.7626511331002274,169696909.3
IR,-0.762632932521791,10983695696.0
LOGI,-0.7625193148882333,8014836506.0
RWLK,-0.7624567698194479,11701706.0
SWKH,-0.7624479569248184,144356338.9
GWPH,-0.7623088984753166,3124715170.0
ORGO,-0.7622842718234327,346624358.9
ATRC,-0.7621357674045158,1620407878.0
TCBIL,-0.7616822025420259,0.0
BGG,-0.7602041766911753,78584605.25
GSM,-0.7601504338887227,77289065.67
CRWD,-0.7600307762212655,14590166616.0
FWP,-0.7598765488640409,11464760.72
MOSY,-0.7595052606273925,3402332.64
UEC,-0.7593682662953661,172342229.7
DCUE,-0.759322846609358,0.0
SJIU,-0.7592606580518173,0.0
XENE,-0.758951386436149,458276725.9
PSA,-0.7588873823835552,33760812854.0
DOC,-0.7586928904929929,3149760386.0
RIOT,-0.7586184255265414,34137738.8
SENEB,-0.7582788963255268,331380990.2
SI,-0.7581786386254009,257993556.6
MBUU,-0.7581570648238176,526554937.7
ALBO,-0.75783916521772,272764591.3
MRIN,-0.7565559777806018,8741986.56
PJT,-0.7565494117395379,1743426521.0
SXTC,-0.7562886338868557,10825042.82
RBCN,-0.7562497040215914,21081205.3
RBC,-0.7560200103818533,2594648242.0
LB,-0.7558300303768728,3467727770.0
TGT,-0.7556298272286907,54594833420.0
CPSS,-0.7553648700129276,57299651.72
HTZ,-0.7553119293254813,661600809.6
FMC,-0.7551886236674257,10945489864.0
ROLL,-0.7550794106540263,3034059358.0
TBPH,-0.7547329450536,1721852886.0
APOP,-0.7547099827325148,5197130.24
APD,-0.7540598629562106,47306846186.0
MKGI,-0.7539681434457959,10694865.85
SRPT,-0.7532887620747177,9218103847.0
CMP,-0.7531205525629391,1375679040.0
TDACU,-0.7531170595779035,0.0
ELS,-0.7529253144308442,11029752285.0
CBNK,-0.7526748488313048,145268936.2
ACAMU,-0.7525326863361352,0.0
CRSAU,-0.7524587467924592,317187500.0
ITIC,-0.7523329864792914,203926047.2
CSWCL,-0.7523226211157034,0.0
NBTB,-0.7522063124219566,1364722903.0
PAE,-0.7520756168183871,739794741.5
UROV,-0.7519202540838815,275900393.2
GNLN,-0.7518073078690166,75842279.72
TZAC,-0.7515359113525031,80909817.35
LGIH,-0.751423285241288,1233522430.0
UFPI,-0.7510833303334061,2274582165.0
UNH,-0.7509928437217323,267630000000.0
CASA,-0.7509505531585106,374350808.3
SGC,-0.7504394902975179,102149115.7
CENX,-0.7504204231008819,356742644.0
CETX,-0.7504054837724881,6306748.14
WHLM,-0.7503828241148087,17417897.89
DJCO,-0.7501186895309429,344910350.8
ONCT,-0.7501042125994388,39852956.78
AIW,-0.7500472771588333,0.0
KDMN,-0.7497348240932669,722435098.5
HASI,-0.7496029783636389,1957474184.0
SYRS,-0.7492098020289565,377566045.2
TELA,-0.7486624154817243,96048986.06
NEE,-0.7486393253143716,116294000000.0
VMD,-0.7486168654327077,259400843.3
ALSK,-0.7486031289004517,103515250.8
GDDY,-0.7486024665442985,11746095751.0
CLXT,-0.7484540706465967,133942026.8
XNCR,-0.748413649341189,1677566057.0
ORCL,-0.7482695010636697,170010000000.0
MDLZ,-0.7482207830757006,76474349016.0
OSPN,-0.7481977459998963,676556344.8
SCU,-0.7481579706398299,624184565.1
TREX,-0.7480423431721561,4991209347.0
RDUS,-0.747936724527807,716836821.7
OCN,-0.7478544394614605,54667438.04
ERA,-0.7477208725542758,81193435.53
CI,-0.7476432646225928,70181209839.0
POOL,-0.7475590560355911,7713028716.0
GLPG,-0.7475013381080711,1753208101.0
SEM,-0.7473084835494033,2146358047.0
MNLO,-0.7472529639120445,80652000.0
RST,-0.7471788150879604,386934476.3
STN,-0.7471264966221531,3140898320.0
HSY,-0.7468341466186773,21354006669.0
JCS,-0.7467423514557641,48595564.5
PETZ,-0.7467283149051712,11264995.8
ATHM,-0.7465493938695041,9696460386.0
CBSH,-0.7462766098584734,6326187006.0
SR,-0.746082402469884,3757588591.0
REXR,-0.7459512327615685,4710256240.0
TMO,-0.7456603969653576,129212000000.0
MAG,-0.745333016979076,850745676.0
BXC,-0.7451788224996252,42430883.73
MARK,-0.7451578587382005,22786728.47
NEOG,-0.7451225833519196,3418568856.0
OR,-0.7450144966777924,1400313507.0
WKHS,-0.7448729645907234,159716774.1
NTRA,-0.7446979743390585,2751419097.0
SHI,-0.7445568310005568,2876969761.0
ARDX,-0.7444164199435862,606500335.8
ITGR,-0.7444095743846055,2210164615.0
ZFGN,-0.7443266178900332,30725068.72
ENTA,-0.7442944643424553,1104410933.0
XYL,-0.7436011711138915,12460980567.0
HAE,-0.7433358132069394,5396980336.0
FSRV,-0.7432689215124642,312642531.5
PDCO,-0.7431329771016166,1486909120.0
NBRV,-0.7431047879166667,48258017.64
TARA,-0.7430519713599133,131179907.4
TREC,-0.7429739138444886,140598942.8
GRIL,-0.7429527945515066,13565847.68
AEL,-0.7427923075210912,1754628492.0
MTLS,-0.7424214681684193,337355468.4
ARCB,-0.7421741312215507,457309330.9
DLTR,-0.7419080631443006,18753050499.0
WABC,-0.7417924198883336,1647161120.0
ACER,-0.7415600878512186,19635117.32
OPRA,-0.7415129980591597,120512857.5
GWRE,-0.7414375985267722,7438995614.0
COFS,-0.7412325858119995,181238325.0
VG,-0.741106572660207,1979787470.0
DGICB,-0.7405954197908037,398182633.2
HUM,-0.7405759112047694,48533053821.0
PB,-0.7405669591988358,4725806728.0
CIEN,-0.7405267188585274,7114885139.0
AKTX,-0.7402778339689662,35858083.2
MGEN,-0.7398260517749053,29213772.34
LIVKU,-0.7394706068914995,58800000.0
SPAQ,-0.7394539793275752,701040000.0
GKOS,-0.7392779344244579,1493873138.0
VIVO,-0.7391889950196698,469411100.8
PETQ,-0.7391624420673789,648138241.4
WD,-0.7391029913301967,1054779397.0
MLNX,-0.7388567234336838,6996008053.0
LC,-0.7383023287874921,540089024.2
GCBC,-0.7382943299631541,188057200.4
KBSF,-0.7377140281326723,4249730.36
EXPCU,-0.7375334722258857,0.0
HTA,-0.737520483092313,5356500959.0
VRS,-0.7374361330704423,392642938.4
SWCH,-0.7373690293913704,4159795638.0
BYFC,-0.737107711056759,37345100.15
CNST,-0.737063818521356,1559598678.0
HR,-0.7370480131375063,3955825139.0
MATX,-0.7369587560060016,1161667332.0
WERN,-0.7369418464133846,2694728138.0
GLBS,-0.7368863958703815,4002958.3619999997
PEBK,-0.736689357757904,98118303.36
ATTO,-0.7365053248361824,75406357.0
IRM,-0.7364716735667476,7101735409.0
RJF,-0.7360460242378617,8685743131.0
PGNY,-0.7360262136178299,1876637220.0
ADPT,-0.7352367138877594,3731430559.0
FARM,-0.7347547914052235,140608819.7
RELV,-0.7344194102495087,5261328.238
TRCH,-0.7344057047159316,31411482.25
CHAP,-0.7342112495578118,11514797.43
SQ,-0.7341482156436593,26575432003.0
HHR,-0.7341237030508317,292312500.0
BOX,-0.7338945604399099,2433743900.0
FPI,-0.7337849877012635,178513076.3
FRG,-0.7334404475729787,400921686.6
LLIT,-0.7326787527778075,7427899.5
AVRO,-0.7325611163409498,510552114.2
AEHR,-0.7324218742557127,37974687.3
PACK,-0.7322102378118327,546592422.0
TAC,-0.7321497477129197,1559936422.0
CBMB,-0.7320407601381524,45053357.44
MAA,-0.7320185384057571,12398200205.0
CTSH,-0.7319691983808119,28819907178.0
FSV,-0.7317222847841955,3475286399.0
EYEG,-0.7316549647913158,25724757.8
I,-0.731603145769361,177867108.7
HTLD,-0.7314394184706889,1521566119.0
KEYS,-0.7313938425341572,17860651094.0
KMPR,-0.7312027287394213,4530329165.0
EVK,-0.7309209341207974,12584107.2
DORM,-0.7309020684387624,1898193665.0
KGJI,-0.7306582574218968,12924241.55
TUSK,-0.7303677849591494,27065127.0
EVLO,-0.7303184216190443,123075472.2
EGOV,-0.7302259521703593,1678802004.0
CJJD,-0.7301035166399967,63897364.84
FDS,-0.7293775164562034,10479109628.0
SGA,-0.7292994826226986,151122106.8
SSY,-0.7291501083722887,4989819.835
DUK,-0.7290432820314999,63603579923.0
NVO,-0.7282922128359299,150330000000.0
CWCO,-0.7282673178802962,219165983.0
ULBI,-0.7280296633285666,107127144.0
UEPS,-0.7280106080969238,196858119.0
DRRX,-0.7279334328114139,385762996.6
LACQU,-0.7271046407564402,0.0
AUDC,-0.7270620330455528,706996774.5
CHCT,-0.7269311293311709,708670487.2
LHC,-0.7267749996892852,258000000.0
BRID,-0.7266638440983363,167921392.0
STRT,-0.7265152458232942,46510837.6
GEO,-0.7264046599117365,1490981835.0
SVMK,-0.7263900080729372,1982313641.0
CVNA,-0.7262557169103253,13260400002.0
PRA,-0.7260370110310341,1129035012.0
WSTG,-0.725921339158906,61867196.88
PLYM,-0.725367506616015,171676974.7
NGVC,-0.7253265775087183,208031593.5
FREQ,-0.7251736527846201,471931898.5
PNTG,-0.7248640010550734,497885241.5
MRTX,-0.7246041431458858,4147160743.0
VECO,-0.724312049151915,483340256.6
DRNA,-0.7236738753798951,1618826043.0
NEP,-0.7233976461858556,2939647269.0
SAQN,-0.7232676212620672,182390000.0
AYX,-0.7229530739899909,8213058685.0
AMCIU,-0.7226512411504868,0.0
SLDB,-0.722252566668654,114479101.8
GWRS,-0.721952692830797,231008155.3
PAHC,-0.7217727886878775,966841231.2
BLFS,-0.7216513844714234,214952674.6
NSA,-0.7214758301441018,1855782343.0
GRFS,-0.7209921280984961,2647022322.0
ASIX,-0.7209423121604145,251512140.8
RGNX,-0.7206964262091663,1348744163.0
PCG,-0.7204624264718255,5901814881.0
ANTM,-0.7203904558423215,66362521042.0
TRNE,-0.7202304443294101,375187500.0
THS,-0.7199050311772981,2758606367.0
DDOG,-0.7198970952261745,12177031862.0
DGICA,-0.7193211389350099,432807210.0
OPRX,-0.7192799143448129,138745592.3
SLRX,-0.7186685601527631,8372069.107999999
FULC,-0.7185987732455281,248752092.6
CENT,-0.7184828387029439,1805474990.0
AKG,-0.71840481803744,247160815.1
JT,-0.717688751525077,121394768.7
TRNO,-0.7176283808787194,3585730587.0
EPSN,-0.717619853447196,78732257.38
KRYS,-0.7170745020230523,786539137.9
AAXN,-0.7170743551587994,4593306760.0
GJT,-0.7170049663695548,0.0
ABUS,-0.7165638018459985,86930703.44
XSPA,-0.7165192117517601,32086612.26
LAND,-0.7160172249085158,260853716.8
SMAR,-0.7159383621173184,6378978308.0
PFSI,-0.7157245546941926,2095373883.0
MDB,-0.7155272439495236,9226719031.0
TEO,-0.7148814191265523,3282220527.0
TYL,-0.7147827054556448,13040428071.0
YTEN,-0.7147179533604401,9000501.12
NLOK,-0.7146627549491685,12013687522.0
MGI,-0.7144825211016905,88803551.2
BTG,-0.7139766117304949,4659703637.0
EYES,-0.7135047325947186,29123322.0
SPWR,-0.7134827603212353,1069456424.0
ATSG,-0.713302000051226,1117950506.0
LHCG,-0.7132804179826792,4112515564.0
TRN,-0.7128680959576987,1863128642.0
CCJ,-0.712751195161113,3843195978.0
HCAC,-0.712641364719951,380819064.4
SYNH,-0.712422833668163,5225741316.0
J,-0.7117907876355936,10737146621.0
TWIN,-0.7116185705122899,76414160.1
FGBI,-0.7112098532075337,129948315.0
PENN,-0.7109443412162616,1620904595.0
DHX,-0.7108423694516555,131433057.3
BPMC,-0.7104816137508574,3814847105.0
AJG,-0.7103438806389368,15316493769.0
PRAA,-0.7101603090153089,1179914383.0
COLD,-0.709837706605991,6807231854.0
CSIQ,-0.7096341444755587,994395301.1
ANDA,-0.7093938778762735,141460826.5
LTHM,-0.7093459439275386,815667933.4
PCRX,-0.7088294632067276,1614068698.0
SAIA,-0.7084607124122161,1909922141.0
TTWO,-0.7079745289875965,14217738888.0
ASRVP,-0.7077834985386966,533400.0
PTI,-0.7076252207281526,74571148.08
PLXP,-0.7071317750762905,21334085.8
FORD,-0.7066045336321322,10582574.61
MGEE,-0.7060724689752297,2366462936.0
LEDS,-0.7060000584413292,6866841.8
KMB,-0.7059767043504188,47708830741.0
NPK,-0.7057366453082309,623043998.5
CHNR,-0.7054823682895753,25658243.48
SMG,-0.7054405062606587,6604257512.0
CALA,-0.7054146062777151,403648021.9
SAMA,-0.7053024567500245,165587500.0
DLPN,-0.7051394759487535,9362947.486
DO,-0.7050463273071234,106768701.7
VRTU,-0.7048946475170985,929557396.1
ENSG,-0.7047736853084645,1979579006.0
ADNT,-0.7044763628414136,1008279405.0
POWI,-0.7037325589435938,2803956230.0
CTVA,-0.7032328608734697,18454848640.0
CRL,-0.7031959594265637,7138671622.0
GTYH,-0.7031532545027218,205733977.7
ARA,-0.7029965514530037,205239498.9
IDEX,-0.7029697936881426,95935621.24
TPB,-0.7028495306874145,392758447.5
MMYT,-0.7027275516796384,1244569385.0
AQUA,-0.7022840654645992,1755133634.0
CCRN,-0.7022043967151026,218946433.9
DVA,-0.7018855881198393,9732787086.0
COUP,-0.7018152299855998,11097046331.0
TEAM,-0.7017158744784413,37459511257.0
NWN,-0.7015451738040753,1871718091.0
NXTC,-0.7015395337312811,1012625063.0
UPS,-0.7014654177593398,86874804320.0
CWST,-0.7014648330054818,2048813545.0
ENV,-0.7014312522334352,2977368814.0
FND,-0.7013630697866121,3641414067.0
CVBF,-0.7013408181759216,2653746614.0
MSEX,-0.7012743571788667,1020547777.0
CTRC,-0.7008673385830335,46426820.78
CAR,-0.700347018592846,939519810.0
SYBX,-0.6999443310291054,67081693.12
PIY,-0.6995624037950929,0.0
THCA,-0.6990480406388652,215477500.0
PRSC,-0.6990426709935896,742466439.0
KNX,-0.6990156165512389,6123777541.0
SUI,-0.6988954248040762,11044679182.0
SNDL,-0.6987555998736539,62263664.1
NG,-0.6984842021040314,3792040469.0
GAIA,-0.6984652701230177,163966755.9
CNC,-0.6982717586472263,40149589394.0
NKTR,-0.6981497885083848,3570674166.0
PXLW,-0.6981384788584926,154637072.7
PHI,-0.6981188793636968,5010333422.0
ORA,-0.6977150915272214,3019542849.0
TECTP,-0.6976836661117958,12660000.0
NKSH,-0.6969532956909162,172687564.1
IRIX,-0.6968323537809563,23451118.87
GMAB,-0.6967440337191338,686533125.6
HYAC,-0.696666478232291,500000000.0
IMVTU,-0.6963395794280235,0.0
WILC,-0.6959477955276225,150194216.1
WCN,-0.6958395274303804,22694318257.0
EPZM,-0.6955776477268087,1865278318.0
EVOL,-0.6943939269263393,10667682.42
VRNA,-0.694259671551145,41646787.93
TTEK,-0.6941224138663601,4309631224.0
AMBA,-0.6935919138796092,1711453706.0
XPER,-0.6934422108382673,715517490.1
VGR,-0.6934403670803699,1503061735.0
NTEC,-0.6931340230575422,12623604.11
CALX,-0.6930228252385335,451368022.7
EDRY,-0.6927591382480606,9943778.25
BBQ,-0.692544024149515,19471420.5
LCI,-0.6924588270720767,338482543.9
RVNC,-0.6919694451071611,917615161.8
KIN,-0.6918494145599077,159122977.2
ODC,-0.6908974905005038,259267989.8
PFNX,-0.6905416387423167,218326158.4
ADBE,-0.6902536543470299,166163000000.0
BLL,-0.6901231520308645,22329313016.0
MKL,-0.6888008498060687,12786112990.0
FPAY,-0.6883069113985449,23273237.46
HCM,-0.6882652359003469,829210592.6
AY,-0.6880408847756525,2388655168.0
MMSI,-0.6880239199839258,2105972795.0
CIA,-0.6879425559922673,281416117.8
LCA,-0.6876186518896981,390964062.5
INSU,-0.6874236700964673,207979063.3
CONE,-0.6872170569802881,7920855572.0
ESTC,-0.6870946960617036,5007838491.0
INSG,-0.686955917155254,1158744646.0
VERO,-0.6869467336949491,135215997.0
MFAC,-0.6868279382441893,218171054.4
ED,-0.6861111413643576,28544935387.0
GLADD,-0.68580369677772,0.0
WSO,-0.6856828211335807,5657051425.0
ODT,-0.6850545147267715,885263157.4
NYCB,-0.68481937718475,4658995915.0
YRCW,-0.6838356596607025,63511330.61
DSKE,-0.6837085854398703,89145274.5
NGM,-0.6832165285876332,1050320130.0
ETFC,-0.6830072203685968,8675194551.0
CEMI,-0.6824531510070695,248979982.7
PYT,-0.6821009196583347,0.0
BBCP,-0.6820475949796517,115861648.7
HDSN,-0.6818434565936509,35893247.52
TGNA,-0.6816681497006208,2347291181.0
ARGX,-0.6813556849415088,3162039442.0
BCPC,-0.680736135893187,3040342632.0
AXGN,-0.6804417792807342,307915854.5
VNTR,-0.6803351358933916,135554255.2
HQY,-0.6803099419808546,3409107396.0
RVP,-0.6800700828081747,85954854.02
SYNA,-0.6792248031851098,2016060235.0
LACQ,-0.6791511308250172,246641672.8
PRK,-0.6789487159089109,1192622959.0
SPWH,-0.6786581997137233,296597697.9
LLNW,-0.6786044385542912,741332968.8
LNN,-0.6768776187511195,967977726.4
ADXS,-0.6762794795292332,37105383.91
KWR,-0.6762715885698362,2226841213.0
SITE,-0.6761584764355525,3001614520.0
UFPT,-0.6758912054206025,313456920.0
BNTC,-0.6758215000749156,4196008560.0
IMGN,-0.6757251259519049,658933141.9
ICCC,-0.6751847193739863,30005743.04
OKTA,-0.6750839821839322,18735369167.0
OOMA,-0.6747434029995057,255321819.6
HCCOU,-0.6746167024546532,0.0
MKTX,-0.6737103576813951,16327886520.0
GPAQ,-0.6734021711117016,120651825.4
SWTX,-0.6732900524539399,1205760350.0
APPN,-0.6729862367155807,2920084041.0
MRUS,-0.6729600764665726,374138764.5
HKIB,-0.6720902541698482,2155881072.0
TRVI,-0.6716392796898116,49043284.04
CURO,-0.6713540339155073,221185386.5
ELF,-0.6712423265828751,525559475.0
SCON,-0.6712085781396199,4777796.567
BIOL,-0.6711412249376167,14061447.39
CLNE,-0.6711315031421845,360542144.8
IQ,-0.671039589408389,5739077748.0
SBPH,-0.6706916907036412,19981653.23
ENSV,-0.6703724313202187,8036053.791
BSTC,-0.6701822037726786,388407862.6
IDT,-0.66972642695211,147308190.0
DB,-0.669549140648296,13078424229.0
ALB,-0.6694799592959972,6379116840.0
FMCI,-0.66931407704187,266555450.0
CRK,-0.6692941753233648,1337462783.0
CCS,-0.6681592288355043,501019127.7
ADSW,-0.6677247064961136,2905678922.0
FIVN,-0.6669300850521663,5874252851.0
ODFL,-0.6668640284188334,15521855000.0
DCO,-0.6668068064745003,286155665.2
ACTT,-0.6667307095406442,372375000.0
AU,-0.6665802407862995,9497938787.0
TESS,-0.6663711932563778,45303059.1
SHOP,-0.6660927656348063,66246457650.0
CEL,-0.6660839035144037,523573404.1
SBNA,-0.6650611218542473,0.0
GNUS,-0.6649549218804236,8318375.5720000025
MSFT,-0.6645830163884443,1331510000000.0
MBIN,-0.6644270781395225,406706148.6
PTCT,-0.6643140603353151,3219317079.0
XEL,-0.6640831950269139,33785643949.0
PEN,-0.6638366078005594,6346908916.0
PROF,-0.663491631779052,192951924.0
OCFT,-0.6633646120971506,3661393276.0
INSW,-0.6619997411639302,756060026.5
AGR,-0.6619450880043294,13630222548.0
XGN,-0.6618150146934169,191299898.4
CAN,-0.661420032840209,41700000.0
XPL,-0.6613982286991977,11686414.57
PTAC,-0.6613107279940151,212390625.0
TWTR,-0.6612647279339942,21192832558.0
INSP,-0.6610949488671218,1962496368.0
ETTX,-0.6609855737022599,40140520.26
ERIC,-0.6605336991972297,2812005190.0
SNOA,-0.6603981136372863,8727441.53
ITRM,-0.6601913708741804,38361950.34
ATRI,-0.6596781336137552,1176113492.0
IPWR,-0.6591681968056163,4178902.49
HTHT,-0.659049667044544,4459374128.0
NDLS,-0.6583923843838168,225082395.3
AMSC,-0.65836713917882,120903043.7
PEGA,-0.6581083257577648,6158315140.0
XOMA,-0.6561327371806807,231259434.7
PHGE,-0.6560931488908835,117992381.3
SSYS,-0.6553400626940757,931477536.7
SURF,-0.6552819568158278,74081560.08
LII,-0.6552607405381217,6923511183.0
IAG,-0.6546648241192614,1486126509.0
CSSE,-0.6545433644914029,106796644.7
CELH,-0.6538559305652848,303960351.4
TIVO,-0.6536267672486649,844050000.0
NFINU,-0.6535045449692051,231577600.0
BAND,-0.6533544860335155,1849815961.0
BEST,-0.6524916189057395,2140488000.0
WETF,-0.6514050642945425,433330265.6
GRAM,-0.6509645307784226,312146592.1
GBLI,-0.6504593357123374,342953795.0
FRHC,-0.6502420237641366,875148180.0
VGZ,-0.6500208638143807,64537427.67
USM,-0.6493997417740383,2689700825.0
EQX,-0.6492849958456677,1565497807.0
QTS,-0.648938574192329,3562050089.0
ALRM,-0.6489257268511425,2153168683.0
AQN,-0.6488474307761795,7369254186.0
ASRT,-0.64859679726971,72964421.89
D,-0.6481408025519106,66294205711.0
